verification_status,reviews,polarity,tag
Not Verified,"'lost', 'case', 'took', '6', 'weeks', 'locate', 'still', 'replied', '8', 'weeks', 'business', 'class', 'flight', 'scheduled', 'dec', '12', '2022', '…', 'manchester', 'copenhagen', 'bangkok', 'return', 'flight', 'dec', '27', '2022', '…', 'bangkok', 'stockholm', 'manchester', 'sas', 'airlines', 'left', 'manchester', 'hour', 'late', 'due', 'weather', 'air', 'traffic', 'control', 'arrived', 'copenhagen', 'get', 'connecting', 'flight', 'bangkok', '10', 'minutes', 'late', 'flight', 'gone', 'half', 'plane', 'missed', 'sas', 'airlines', 'provided', 'new', 'itinerary', 'day', '…', 'copenhagen', 'sas', 'london', 'ba', 'dubai', 'emirates', 'bangkok', 'returned', 'copenhagen', 'london', 'collected', 'boarding', 'pass', 'ba', '2', 'hours', 'late', 'leaving', 'london', 'due', 'weather', 'passenger', 'asked', 'leave', 'flight', 'arrived', 'dubai', 'late', 'informed', 'flight', 'gone', 'emirates', 'informed', 'speak', 'thai', 'air', 'get', 'another', 'flight', 'issued', 'spent', 'hour', 'phoning', 'thai', 'air', 'nobody', 'picking', 'phone', 'spoke', 'thai', 'air', 'dubai', 'informed', 'alternative', 'flights', 'suggested', 'buy', 'new', 'ticket', 'claim', 'funds', 'back', 'later', 'paid', '£127943', 'kuwait', 'airways', 'flight', 'dubai', 'kuwaiti', 'bangkok', 'whilst', 'dubai', 'checked', 'kuwait', 'airlines', 'regards', 'baggage', 'informed', 'arrived', 'london', 'would', 'locate', 'forward', 'bangkok', 'address', 'following', 'day', 'baggage', 'never', 'arrived', 'despite', 'completing', 'lost', 'baggage', 'forms', 'arrived', 'back', 'home', 'yesterday', 'informed', 'ba', 'found', 'bag', 'london'",-0.09626262626262626,Negative
Trip Verified,"'incoming', 'outgoing', 'flight', 'delayed', 'french', 'air', 'traffic', 'controllers', 'strike', 'routed', 'germany', 'bas', 'fault', 'arrival', 'pilot', 'announced', 'could', 'pull', 'onto', 'stand', 'ground', 'crew', 'showed', 'turn', 'automatic', 'last', 'metre', 'guidance', 'took', 'around', '40', 'minutes', 'find', 'someone', 'done', 'delay', 'ground', 'staff', 'operate', 'skybridge', 'told', 'trapped', 'plane', 'hour', 'within', 'metres', 'gate', 'total', 'disruption', 'wasted', 'time', 'absolutely', 'excuse'",-0.075,Negative
Trip Verified,"'back', 'december', 'family', 'getting', 'onto', 'plane', 'refused', 'even', 'though', 'boarding', 'passes', 'seats', 'allocated', 'booked', '6', 'months', 'advance', 'refused', 'turns', 'someone', 'turned', 'work', 'couldnt', 'let', 'passengers', 'plane', 'quite', 'randomly', '9', 'people', 'selected', 'turned', 'away', 'selected', 'check', 'luggage', 'easier', 'boot', 'us', 'despite', 'knowing', 'circumstances', 'connecting', 'flights', 'london', 'etc', 'sought', 'compensation', 'ba', 'told', 'could', 'absolute', 'nightmare', 'process', 'wouldnt', 'acknowledge', 'complaint', 'family', 'authorisation', 'letter', 'saying', 'could', 'act', 'behalf', 'even', 'though', 'booked', 'paid', 'tickets', 'uploaded', 'authorisation', 'letter', 'less', '10', 'times', 'every', 'time', 'told', 'received', 'every', 'time', 'followed', 'told', 'hadnt', 'way', 'except', 'post', 'australia', 'uk', 'office', 'eventually', 'finally', 'go', 'chased', 'reimbursement', 'four', 'times', 'time', 'tell', 'sent', 'patient', 'today', 'tell', 'need', 'check', 'account', 'details', 'send', 'information', 'done', 'wait', 'patiently', 'reimbursement', 'convinced', 'business', 'model', 'get', 'frustrated', 'go', 'away', 'well', 'know', 'wont'",-0.2095238095238095,Negative
Trip Verified,"'usual', 'flight', 'delayed', 'week', 'already', '3', 'hours', '’', 'held', 'bus', 'waiting', 'get', 'taken', 'plane', 'really', '’', 'explain', 'much', 'detest', 'british', 'airways', 'cheap', 'budget', 'airline', 'could', 'accept', '’', 'premium', 'prices', 'unreliable', 'service'",0.11000000000000001,Positive
Trip Verified,"'short', 'ba', 'euro', 'trip', 'ba', 'excel', 'clean', 'aircraft', 'good', 'crew', 'professional', 'time', 'within', 'lhr', 'standards', 'good', 'value', 'product', 'delivered', 'pity', 'flight', 'food', 'sales', 'bit', 'exciting', 'appealing', 'asked', 'non', 'existent', 'hot', 'food', 'options', 'good', 'overall', 'check', 'self', 'service', 'great', 'know', 'use', 'plenty', 'assistance', 'hand', '’'",0.3597222222222222,Positive
Not Verified,"'flying', 'business', 'class', 'flight', 'premium', 'economy', 'balance', 'addition', 'plane', 'tickets', 'paid', 'additional', '225pp', 'seats', 'ba', 'changing', 'planes', 'arbitrarily', 'put', 'us', 'separate', 'seating', 'areas', 'wife', 'sitting', 'together', 'want', 'charge', 'one', 'us', 'additional', 'reseated', 'next', 'moved', 'seats', 'away', 'shouldnt', 'pay', 'change', 'planes', 'decision', 'us', 'sitting', 'together', 'havent', 'even', 'flown', 'yet', 'airline', 'horrible'",-0.3666666666666667,Negative
Trip Verified,"'australia', 'friday', 'night', 'went', 'online', 'book', 'flight', 'heathrow', 'malpensa', 'milan', 'realise', 'specifically', 'searched', 'flights', 'malpensa', 'offered', 'options', 'airports', 'milan', 'received', 'itinerary', 'email', 'another', 'airport', 'milan', 'itinerary', 'email', 'provide', 'means', 'contact', 'changes', 'advise', '24', 'hour', 'cooling', 'period', 'weekend', 'unable', 'reach', 'office', 'monday', 'advised', 'refund', 'fees', 'missed', '24', 'hour', 'cooling', 'period', 'apparently', 'ticket', 'issued', 'uk', 'needed', 'contact', 'cancelled', 'ticket', 'going', 'way', 'future', 'avoid', 'flying', 'british', 'airways'",-0.1125,Negative
Trip Verified,"'754', 'day', 'travel', 'whilst', 'driving', 'london', 'heathrow', 'received', 'email', 'advising', 'flight', 'cancelled', 'offered', 'alternative', 'flight', 'american', 'airlines', 'alternative', 'accept', 'must', 'travel', 'today', 'flying', 'la', 'see', 'family', 'member', 'end', 'life', 'american', 'airlines', 'desk', 'downgrade', 'cabin', 'premium', 'economy', 'economy', 'tried', '3', 'times', 'ba', 'provide', 'telephone', 'number', 'total', 'useless', 'help', 'given', 'wrong', 'email', 'address', 'sending', 'complains', 'given', 'email', 'ba', 'frequent', 'flyer', 'decades', 'loyal', 'customer', 'find', 'travelling', '11', 'hours', 'economy', 'without', 'even', 'possibility', 'refund', 'let', 'alone', 'upgrade', 'completely', 'unacceptable', 'happened', 'company', 'better', 'treatment', 'ryanair'",0.003703703703703703,Positive
Trip Verified,"'would', 'happily', 'fly', 'personal', 'emergency', 'allowed', 'reschedule', 'flights', 'free', 'charge', 'onboard', 'service', 'lhrist', 'frills', 'jfklhr', 'impeccable', 'good', 'food', 'lots', 'moviescds', 'ife', 'open', 'bar', 'service', 'entire', 'flight', 'friendly', 'flight', 'attendants', 'always', 'happy', 'provide', 'extra', 'drinksnack'",0.3825,Positive
Not Verified,"'flew', 'premium', 'worth', 'extra', 'money', 'bit', 'extra', 'room', 'penny', 'pinching', 'means', '’', 'benefit', 'one', 'drink', 'service', '10', 'hour', 'flight', 'fizz', 'offered', 'take', 'poor', 'food', 'boarding', 'badly', 'organised', 'food', 'left', 'tables', '30', 'min', 'landing', 'tea', 'coffee', 'offered', 'small', 'cups', 'water', 'passed', 'around', 'nothing', '“', 'premium', '”', 'new', 'planes', 'decorated', 'terribly', 'feels', 'like', '’', 'dentist', 'waiting', 'room', 'devoid', 'personality', 'joy', 'fly', 'option', 'fly', 'premium', '’', 'expensive', 'seriously', 'worth', 'much', 'economy', 'days', 'especially', '’', 'middle', '4'",0.022727272727272735,Positive
Trip Verified,"'first', 'morning', 'flight', 'cancelled', 'moved', 'afternoon', 'flight', 'understanding', 'sometimes', 'situations', 'unavoidable', 'however', 'lost', 'us', 'one', 'days', 'experience', 'cairo', 'quite', 'upset', 'got', 'onto', 'plane', 'squashed', 'regular', 'seats', 'flights', 'husband', 'spasms', 'stretch', 'legs', 'across', 'lap', 'attendants', 'ask', 'okay', 'clearly', 'struggling', 'service', 'came', 'us', 'food', 'choice', 'made', 'told', 'settle', 'left', 'correct', 'thing', 'home', 'sent', 'complaints', 'responded', '100', 'pound', 'voucher', 'group'",0.16999999999999998,Positive
Trip Verified,"'although', 'bit', 'uncomfortable', 'flight', 'economy', 'flight', 'attendants', 'made', 'flight', 'best', 'possibly', 'could', 'nice', 'professional', 'crew', 'attentive', 'looking', 'customers'",0.26666666666666666,Positive
Trip Verified,"'boarding', 'decently', 'organised', 'a380', 'still', 'rather', 'strange', 'configuration', 'club', 'world', 'neighbour', 'sitting', 'opposite', 'position', 'a380', 'nearly', 'full', 'rather', 'poor', 'amenity', 'bag', 'welcome', 'drink', 'ok', 'rather', 'long', 'waiting', 'aperitive', 'made', 'pantry', 'meal', 'ok', 'great', 'aside', 'champagne', 'european', 'wines', 'flight', 'service', 'friendly', 'rather', 'slow', 'spontaneous', 'refills', 'drinks', 'offered', 'acceptable', 'continental', 'style', 'breakfast', 'extremely', 'narrow', 'restrooms', 'without', 'lotions', 'similar', 'acceptable', 'experience', 'nothing', 'landing', '50', 'minutes', 'waiting', 'luggage', 'labelled', 'priority'",0.19322916666666665,Positive
Trip Verified,"'boarding', 'time', 'departure', 'time', 'flight', 'london', 'heathrow', 'ok', 'a320', 'rather', 'narrow', 'seats', 'business', 'light', 'meal', 'caesars', 'salad', 'mousse', 'sweet', 'choice', 'drinks', 'nothing', 'wrong', 'short', 'flight', 'fas', 'friendly', 'landing', 'time'",0.13214285714285712,Positive
Trip Verified,"'original', 'flight', 'cancelled', '2', 'weeks', 'actual', 'flight', 'although', 'alternative', 'flights', 'available', 'british', 'airways', 'affected', 'trip', 'planned', 'feels', 'like', 'ba', 'favour', 'passengers', 'rather', 'paid', 'deliver', 'service'",0.19375,Positive
Trip Verified,"'delayed', 'change', 'poor', 'communication', 'british', 'airways', 'sells', 'premium', 'prices', 'flight', 'tickets', 'delivers', 'better', 'low', 'cost', 'airline', 'customer', 'service', 'impossible', 'contact', 'seems', 'ba', 'tries', 'hard', 'hide', 'possible', 'email', 'communication', 'address', 'available'",-0.06203703703703703,Negative
Trip Verified,"'competent', 'check', 'staff', 'saw', 'problem', 'left', 'arm', 'insisted', 'could', 'take', 'exit', 'seat', 'moved', 'row', '30', 'middle', 'seat', 'empty', 'hand', 'board', 'huge', 'line', 'toilets', '45', 'min', '230', 'min', 'flight', 'crew', 'member', 'realised', 'one', 'toilets', 'closed', 'crew', 'put', 'luggage', 'announced', 'could', 'serve', 'hot', 'drinks', 'flight', 'bear', 'service', 'slow', 'asking', 'give', 'us', 'enough', 'cups', 'hot', 'drinks', 'card', 'machine', 'working', 'fill', 'credit', 'card', 'slip', 'bottle', 'water', 'nutrigrain', 'bar'",0.09,Positive
Trip Verified,"'check', 'slow', 'self', 'check', 'bag', 'drop', 'boarding', 'ok', 'flight', 'totally', 'full', 'booked', 'row', '9', 'ok', 'space', 'overhead', 'bins', 'seat', 'legroom', 'ok', 'cabin', 'crew', 'ok', 'smiled', 'gave', 'bottle', 'water', 'pretzels', 'flight', 'ok', 'landed', '25', 'mins', 'early', 'waited', '30', 'minutes', 'stand', 'ground', 'crew', 'bags', 'came', 'reasonably', 'quickly', 'ba', 'still', 'seems', 'believe', 'something', 'special', 'premium', 'carrier', 'reality', 'reason', 'flew', 'ba', 'got', 'virtually', 'free', 'tickets', 'flights', 'cancelled', 'last', 'year', 'ba', 'carrier', 'last', 'choice'",0.3100340136054422,Positive
Trip Verified,"'review', 'relates', 'appalling', 'experiences', 'british', 'airways', '14th', 'february', '2023', 'due', 'travel', 'madrid', 'british', 'airways', 'setting', 'heard', 'radio', 'flight', 'delays', 'looked', 'heathrow', 'airport', 'website', 'saw', 'flight', 'cancelled', 'result', 'information', 'website', 'called', 'british', 'airways', '26', 'minutes', 'hold', 'found', 'speaking', 'somebody', 'call', 'centre', 'south', 'africa', 'person', 'hard', 'understand', 'due', 'heavy', 'accent', 'incompetent', 'insisted', 'flight', 'cancelled', 'made', 'way', 'heathrow', 'sure', 'enough', 'flight', 'indeed', 'cancelled', 'woman', 'question', 'audacity', 'declare', 'flight', 'cancelled', '“', 'facilities', 'airport', 'rebook', '”', 'refused', 'let', '12', 'people', 'join', 'queue', 'clearly', 'marked', 'assistance', 'desk', 'woman', 'one', 'colleagues', 'gave', 'card', 'telephone', 'number', 'told', 'one', 'rather', 'elderly', 'gentleman', '“', 'go', 'online', 'rebook', 'seat', '”', 'visually', 'impaired', 'found', 'attitude', 'ba', 'employee', 'appalling', 'called', 'number', 'card', 'employee', 'gave', 'long', 'queue', 'call', 'centre', 'person', 'picked', 'phone', 'kept', 'waiting', '22', 'minutes', 'declared', 'flight', 'cancelled', 'airport', '“', 'must', 'wrong', '”', 'flippant', 'tone', 'said', 'informed', 'flight', 'indeed', 'cancelled', 'would', 'go', 'speak', 'iberia', 'customer', 'services', 'heathrow', 'rebook', 'took', 'elderly', 'gentleman', 'iberia', 'counter', 'staff', 'member', 'rolled', 'eyes', 'disgust', 'said', 'nothing', 'iberia', 'returned', 'ba', 'time', 'joined', 'checkin', 'line', 'told', 'checkin', 'agent', 'happened', 'man', 'question', 'booked', 'onto', 'next', 'available', 'flight', 'within', 'matter', 'minutes', 'gave', '£30', 'voucher', 'form', 'compensation', 'said', 'could', 'add', 'frequent', 'flyer', 'number', 'partner', 'airline', 'voucher', 'proved', 'useless', 'afraid', 'various', 'shops', 'predepature', 'area', 'refused', 'accept', 'although', 'told', 'could', 'use', 'clearing', 'security', 'none', 'shops', 'would', 'accept', 'aboard', 'new', 'flight', 'service', 'minimal', 'tiny', 'bottle', 'water', 'packet', 'pretzels', 'nothing', 'else', 'available', 'full', 'flight', 'many', 'people', 'transferred', 'cancelled', 'flight', 'ba', 'cabin', 'crew', 'announced', 'additional', 'items', 'small', 'bottle', 'water', 'pretzels', 'ordered', 'via', 'skyshop'",-0.030176767676767677,Negative
Trip Verified,"'first', 'time', 'flying', 'ba', 'pleasantly', 'surprised', 'islamabad', 'via', 'doha', 'comfortable', 'crew', 'great', 'friendly', 'helpful', 'second', 'flight', 'operated', 'qatar', 'airways', 'doha', 'islamabad', 'return', 'journey', 'direct', 'ba', 'flight', '46kg', 'luggage', 'allowance', 'really', 'generous', 'stopped', 'hassle', 'connecting', 'flights', 'crew', 'flight', 'really', 'nice', 'let', 'ba', 'food', 'really', 'nice', 'ife', 'could', 'content', 'thats', 'really', 'huge', 'issue'",0.3477272727272727,Positive
Trip Verified,"'lots', 'cancellations', 'delays', 'one', 'apologized', 'edinburgh', 'london', 'feb', '14th', '2023', 'original', 'flight', 'cancelled', 'rebooked', 'one', 'cancelled', 'well', 'third', 'rebooked', 'one', 'supposed', 'departure', '1250', 'several', 'delays', '224', 'wait', '57', 'minutes', 'luggage', 'arrive'",0.125,Positive
Trip Verified,"'ba', '242', '6223', 'boarding', 'delayed', 'due', 'late', 'arrival', 'incoming', 'flight', 'communication', 'ground', 'staff', 'excellent', 'keep', 'us', 'informed', 'flight', 'services', 'excellent', 'crews', 'friendly', 'excellent', 'service', 'overall', 'happy', 'ba'",0.46875,Positive
Trip Verified,"'first', 'flight', '17', 'years', 'also', 'first', 'time', 'back', 'england', '17', 'years', 'flew', 'pmilgw', '21012023', 'returned', '29012023', 'wizz', 'air', 'easyjet', 'offered', 'inconvenient', 'flight', 'times', 'charged', 'flights', 'worth', 'baggage', 'british', 'airways', 'convenient', 'best', 'value', 'option', 'available', 'offered', 'ideal', 'flight', 'times', '€18', 'charge', 'per', 'flight', 'baggage', 'reasonable', 'total', 'cost', 'flights', '€126', 'regular', 'update', 'information', 'via', 'email', 'seamless', 'online', 'seat', 'allocation', 'check', 'efficient', 'staff', 'check', 'desks', 'pmi', 'lgw', 'ensured', 'long', 'queues', 'dealt', 'quickly', 'humanly', 'possible', 'immaculate', 'aircraft', 'comfortable', 'leather', 'seats', 'adequate', 'legroom', 'im', '64', 'tall', 'cabin', 'crew', 'polite', 'friendly', 'professional', 'flight', 'food', 'drinks', 'good', 'quality', 'reasonably', 'priced', 'enjoyed', 'meat', 'ploughmans', 'ipa', 'beer', '€10', 'total', 'flights', 'flown', '80', 'times', 'last', '50', 'years', 'different', 'airlines', 'various', 'propeller', 'jet', 'aircraft', 'well', 'one', 'lgwlhr', 'helicopter', 'transfer', 'flying', 'totally', 'different', 'experience', 'back', 'day', 'age', 'budget', 'airline', 'nostalgia', 'aside', 'british', 'airways', 'best', 'airline', 'ive', 'flown'",0.21194444444444446,Positive
Trip Verified,"'husband', 'flying', 'madrid', '3rd', 'february', 'legal', 'matter', 'madrid', '1300', 'pm', 'booked', 'flight', 'car', 'ba', 'holidays', 'unfortunately', 'chose', 'parking', 'never', 'used', 'got', 'lost', 'missed', '600', 'flight', 'madrid', 'tried', 'stay', 'calm', 'cold', 'head', 'went', 'british', 'airways', 'get', 'help', 'first', 'lady', 'spoke', 'asked', 'done', 'booking', 'ba', 'holidays', 'didnt', 'know', 'gave', 'us', 'number', 'call', 'told', 'us', 'couldnt', 'anything', 'else', 'call', 'number', 'called', 'number', 'asking', 'us', 'call', 'another', 'number', 'message', 'opening', 'hours', '8', 'till', '4', 'pm', 'went', 'back', 'lady', 'explained', 'couldnt', 'wait', '8', 'told', 'us', 'could', 'anything', 'reach', 'another', 'staff', 'lovely', 'young', 'lady', 'called', 'althea', 'started', 'look', 'made', 'several', 'calls', 'went', 'check', 'someone', 'else', 'office', 'managed', 'get', 'someone', 'send', 'text', 'message', 'call', 'got', 'answered', 'lovely', 'lady', 'line', 'modified', 'booking', 'place', 'us', 'following', 'flight', '730', 'didnt', 'charge', 'us', 'car', 'reservation', 'flight', 'back', 'maintained', 'made', 'madrid', 'without', 'support', 'lovely', 'althea', 'professionalism', 'care', 'us', 'would', 'make', 'sweet', 'caring', 'time', 'determined', 'help', 'sure', 'went', 'beyond', 'role', 'responsibilities'",0.12352941176470589,Positive
Trip Verified,"'organised', 'boarding', 'process', 'really', 'friendly', 'crew', 'quick', 'drink', 'snack', 'great', 'experience', 'crew', 'credit', 'ba', 'best', 'crew', 'europe'",0.6270833333333333,Positive
Trip Verified,"'outward', 'journey', 'ba245', 'london', 'buenos', 'aires', 'club', 'world', '10', 'january', '2023', 'experience', 'poor', 'beginning', 'end', 'although', 'reserved', 'seats', '11f', '12j', 'another', 'passenger', 'occupying', '11f', 'crew', 'made', 'attempt', 'address', 'problem', 'eventually', 'persuaded', 'passenger', 'move', 'occupy', 'designated', 'seat', '11d', 'boarded', 'punctually', 'offered', 'drinks', 'asked', 'drink', 'crew', 'member', 'said', 'late', 'blamed', 'seating', 'problem', 'crew', 'member', 'began', 'taking', 'orders', 'dinner', 'write', 'gave', 'minutes', 'safety', 'briefing', 'asked', 'us', 'repeat', 'orders', 'later', 'hot', 'flannels', 'smelled', 'musty', 'felt', 'old', 'ragged', 'one', 'crew', 'wondered', 'aloud', 'whether', 'companion', 'related', 'soup', 'cold', 'told', 'served', 'flasks', 'explanation', 'excuse', 'coffee', 'weak', 'tasted', 'like', 'instant', 'granules', 'companion', 'initially', 'served', 'bread', 'roll', 'dinner', 'breakfast', 'menu', 'stated', 'selection', 'rollspastries', 'choice', 'companion', 'given', 'dried', 'fruit', 'pastry', 'would', 'chosen', 'bread', 'roll', 'although', 'previously', 'asked', 'offered', 'supplied', 'seat', 'small', 'bottles', 'water', 'ran', 'return', 'journey', 'ba244', 'buenos', 'aires', 'london', 'heathrow', 'world', 'traveller', 'plus', '26', 'january', '2023', 'huge', 'contrast', 'warm', 'welcome', 'boarding', 'crew', '’', 'professionalism', 'throughout', '’', 'poor', 'reflection', 'club', 'world', 'service', 'experience', 'world', 'traveller', 'plus', 'much', 'better', 'kinder', 'weighed', 'advantages', 'flat', 'bed', 'considerable', 'price', 'difference', 'worth', 'paying', 'catalogue', 'errors', 'inconveniences', 'outlined'",0.012878787878787884,Positive
Trip Verified,"'check', 'agent', 'lhr', 'helpful', 'friendly', 'flight', 'crew', 'seat', 'comfortable', 'good', 'leg', 'room', 'however', 'food', 'poor', 'barely', 'better', 'economy', 'class', 'poor', 'quality', 'limited', 'selection', 'wine', 'flight', 'entertainment', 'selections', '’', 'limited', 'far', 'inferior', 'ba', 'used', 'offer', 'overall', 'premium', 'economy', 'product', 'disappointing', 'poor', 'value', 'money'",0.011011904761904797,Positive
Trip Verified,"'disappointing', 'book', 'ba', 'fly', 'day', 'return', 'flight', '6pm', '28123', 'cancelled', 'replaced', 'flight', '9pm', 'took', '12', 'hour', 'late', 'meaning', 'arrived', 'gatwick', 'well', 'midnight', 'onward', 'transport', 'connections', 'pay', '£70', 'taxi', 'home', 'plus', 'seats', 'really', 'snug', '’', '5', '’', '7', '”', 'knees', 'hitting', 'seat', 'front', 'ba', 'trading', 'name', 'customer', 'service', 'reliability', 'deteriorated', 'ryanair', 'better', 'aircraft', 'takeoff', 'slots'",0.12000000000000002,Positive
Trip Verified,"'excellent', 'service', 'ground', 'board', 'first', 'class', 'product', 'might', 'leading', 'edge', 'service', 'around', 'entire', 'experience', 'well', 'worth', 'cost', 'ticket', 'concorde', 'room', 'heathrow', 'well', 'managed', 'great', 'place', 'relax', 'prior', 'trip', 'flight', 'slightly', 'delayed', 'heathrow', 'arrived', 'schedule', 'johannesburg'",0.31190476190476196,Positive
Trip Verified,"'good', 'lounge', 'cape', 'town', 'time', 'departure', 'drinks', 'high', 'quality', 'sound', 'dinner', 'service', 'breakfast', 'reasonable', 'arrival', 'lounge', 'good', 'showers', 'cold'",0.26,Positive
Trip Verified,"'really', 'excellent', 'journey', 'lounge', 'overcrowded', 'late', 'afternoon', 'plenty', 'edible', 'food', 'easy', 'boarding', 'new', 'club', 'world', 'suites', 'great', 'compared', 'last', 'travelled', 'year', 'ago', 'food', 'drink', 'back', 'previous', 'standards', 'choice', 'individual', 'wines', 'rather', 'bland', 'blends', 'courses', 'served', 'individually', 'cut', 'glass', 'china', 'beef', 'cheek', 'really', 'tasty', 'surprisingly', 'good', 'soup', 'crew', 'excellent', 'good', 'choice', 'movies', 'breakfast', 'good', 'nights', 'sleep', 'fruits', 'etc', 'first', 'couldnt', 'manage', 'full', 'english', 'offered', 'arrival', 'time', 'could', 'want', 'quite', 'gulf', 'standards', 'overall', 'ba', 'seems', 'eventually', 'got', 'business', 'class', 'back', 'standard'",0.256198347107438,Positive
Trip Verified,"'flight', 'one', 'worst', 'ever', 'life', 'wanted', 'pamper', 'bought', 'business', 'class', 'looking', 'forward', 'new', 'experience', 'mention', 'chaos', 'changing', 'gates', 'several', 'times', 'things', 'may', 'happen', 'surprised', 'lack', 'attention', 'passengers', 'flight', 'delayed', 'almost', '3', 'hours', 'even', 'though', 'staff', 'offered', 'vouchers', 'idea', 'get', 'told', '10', 'minutes', 'use', 'boarding', 'already', 'begun', 'firstly', 'see', 'anyone', 'voucher', 'secondly', 'even', 'got', 'able', 'use', 'finally', 'got', 'airport', 'another', 'waiting', '30', 'minutes', 'cross', 'check', 'meantime', 'told', 'due', 'problems', 'load', 'food', 'flight', 'without', 'food', 'board', 'food', 'offered', 'given', 'everyone', 'plane', 'small', 'bag', 'nuts', 'business', 'class', 'passenger', 'offered', 'drinks', 'business', 'class', 'contained', '3', 'small', 'glasses', 'juice', 'received', 'apology', 'compensation', 'company', 'disgraceful', 'cheap', 'service', 'expensive', 'price'",-0.05275974025974026,Negative
Not Verified,"'seems', 'race', 'bottom', 'amongst', 'airlines', 'even', 'check', 'ba', 'requires', 'submission', 'documents', 'covid', 'restrictions', 'however', 'form', 'start', 'submission', 'process', 'hopelessly', 'broken', 'clicking', 'submit', 'form', 'hangs', 'forever', 'error', 'message', 'given', 'tried', 'three', 'different', 'browsers', 'three', 'different', 'devices', 'hang', 'means', 'check', 'online', 'select', 'seat', 'tried', 'using', 'chat', 'bot', '30', 'minutes', 'clicking', 'try', 'thought', 'donated', 'enough', 'time', 'ba'",-0.1,Negative
Not Verified,"'spanish', 'born', 'individual', 'living', 'england', 'using', 'british', 'airways', '3', 'decades', 'multiple', 'times', 'year', '12th', 'january', '2023', 'booked', 'flight', 'son', 'go', 'alicante', 'however', 'informed', '17th', 'january', '2023', 'doctors', 'unable', 'fly', 'due', 'elbow', 'operation', 'result', 'decided', 'give', 'ticket', 'daughter', 'calling', 'customer', 'service', 'team', 'british', 'airways', 'make', 'change', '18th', 'january', '2023', 'took', 'enquiry', 'call', 'seemed', 'speech', 'delay', 'call', 'presented', 'small', 'bit', 'difficulty', 'however', 'also', 'struggled', 'understand', 'support', 'staff', 'member', 'top', 'delay', 'requesting', 'change', 'name', 'one', 'tickets', 'daughters', 'name', 'told', 'within', 'policy', 'would', 'need', 'cancel', 'ticket', 'rebook', 'encouraged', 'divide', 'booking', 'son', 'two', 'different', 'booking', 'reference', 'numbers', 'accepted', 'asked', 'would', 'like', 'cancel', 'booking', 'insisted', 'would', 'need', 'know', 'total', 'refund', '’', 'lucky', 'ask', 'check', 'informed', 'would', 'roughly', '£900', 'total', 'cost', 'booking', '£39464', 'comes', '£19732', 'per', 'passenger', 'leaving', 'refund', 'total', 'less', '3', 'value', 'purchase', 'despite', 'seat', 'abandoned', 'according', 'ba', 'policy', 'entitled', 'simple', 'change', 'name', 'less', '3', 'refund', 'even', '’', 'buying', 'ticket', 'right', 'back', 'phone', 'probably', 'money', 'worth', 'week', 'ago'",0.0413961038961039,Positive
Trip Verified,"'rather', 'empty', 'quiet', 'flight', 'tel', 'aviv', 'friendly', 'cabin', 'crew', 'due', 'emptiness', 'flight', 'entire', 'row', 'allowed', 'work', 'easily', 'much', 'space', 'required', 'unfortunately', 'upon', 'landing', 'breaks', 'overheated', 'wait', 'fire', 'crew', 'cool', 'delayed', 'us', 'otherwise', 'overall', 'excellent', 'flight', 'bas', 'part', 'first', 'time', 'flown', 'flight', 'actually', 'taken', 'correct', 'time'",0.12083333333333333,Positive
Trip Verified,"'easy', 'check', 'staff', 'member', 'polite', 'helpful', 'made', 'specific', 'point', 'acknowledging', 'loyalty', 'ba', 'security', 'london', 'fast', 'galleries', 'north', 'fine', 'showers', 'good', 'organised', 'flight', 'boarding', 'plane', 'fine', 'good', 'crew', 'new', 'club', 'world', 'product', 'wife', 'damaged', 'storage', 'area', 'otherwise', 'ok', 'take', 'good', 'drinks', 'food', 'service', 'well', 'run', 'slept', 'well', 'time', 'arrival', 'found', 'new', 'seat', 'design', 'harder', 'sleep'",0.35328282828282825,Positive
Trip Verified,"'silver', 'flyer', 'booking', 'flight', 'ba', 'dublin', 'would', 'thought', 'could', 'use', 'lounge', 'even', 'though', 'ba', 'used', 'air', 'lingus', 'flight', 'travelled', 'recently', 'situation', 'allowed', 'kind', 'gentleman', 'desk', 'even', 'though', 'said', 'gold', 'really', 'accommodating', '’', 'big', 'deal', 'two', 'ladies', 'desk', 'like', 'empathy', 'allsaying', 'guy', '’', 'let', 'word', 'come', 'ba', 'booked', 'flight', 'made', 'fly', 'air', 'lingus', 'let', 'use', 'lounge', 'silver', 'flier'",0.32,Positive
Not Verified,"'find', 'ba', 'incredibly', 'tacky', 'constantly', 'looking', 'ways', 'get', 'money', 'customers', 'travelled', 'using', 'major', 'airlines', 'whole', 'life', 'although', 'know', 'sounds', 'silly', '4', 'hour', 'flight', 'major', 'airline', 'expect', 'form', 'beverage', 'snack', 'curtesy', 'port', 'charge', 'phone', 'pay', 'insane', 'prices', 'luggage', 'inflight', 'entertainment', 'aircraft', 'snug', 'challenged', 'pay', 'drink', 'inflight', 'entertainment', 'told', 'short', 'haul', 'fight', 'sisters', 'met', 'cairo', 'hour', 'half', 'flight', 'flew', 'egyptair', 'somehow', 'received', 'luggage', 'allowance', 'drinks', 'food', 'inflight', 'entertainment', 'well', 'usb', 'port', 'charge', 'phones', 'ba', 'realise', 'stands', 'budget', 'airline', 'staff', 'great', 'got', 'money', 'much'",0.05075757575757578,Positive
